Time,Input,Liquid_levels,Feedback,Valve_Positions
1.0801e+05 sec,0.5,0.499993792,6.21E-06,25.1417402
1.0802e+05 sec,0.5,0.499984222,1.58E-05,25.14320729
1.0804e+05 sec,0.5,0.499955174,4.48E-05,25.14766051
1.0805e+05 sec,0.5,0.499960907,3.91E-05,25.1467817
1.0806e+05 sec,0.5,0.499986858,1.31E-05,25.14280317
1.0807e+05 sec,0.5,0.499994196,5.80E-06,25.14167814
1.0808e+05 sec,0.5,0.499991233,8.77E-06,25.1421324
1.0809e+05 sec,0.5,0.499970153,2.98E-05,25.14536418
1.081e+05 sec,0.5,0.499986342,1.37E-05,25.14288234
1.0812e+05 sec,0.5,0.49999375,6.25E-06,25.14174662
1.0813e+05 sec,0.5,0.49999106,8.94E-06,25.14215898
1.0814e+05 sec,0.5,0.49997203,2.80E-05,25.14507639
1.0815e+05 sec,0.5,0.49995177,4.82E-05,25.14818249
1.0816e+05 sec,0.5,0.499976307,2.37E-05,25.14442067
1.0817e+05 sec,0.5,0.499991976,8.02E-06,25.14201855
1.0819e+05 sec,0.5,0.499993792,6.21E-06,25.1417402
1.082e+05 sec,0.5,0.499984222,1.58E-05,25.14320729
1.0821e+05 sec,0.5,0.499955174,4.48E-05,25.14766051
1.0822e+05 sec,0.5,0.499960907,3.91E-05,25.1467817
1.0823e+05 sec,0.5,0.499986858,1.31E-05,25.14280317
1.0824e+05 sec,0.5,0.499994196,5.80E-06,25.14167814
1.0826e+05 sec,0.5,0.499991233,8.77E-06,25.1421324
1.0827e+05 sec,0.5,0.499970153,2.98E-05,25.14536418
1.0828e+05 sec,0.5,0.499986342,1.37E-05,25.14288234
1.0829e+05 sec,0.5,0.49999375,6.25E-06,25.14174662
1.083e+05 sec,0.5,0.49999106,8.94E-06,25.14215898
1.0832e+05 sec,0.5,0.49997203,2.80E-05,25.14507639
1.0833e+05 sec,0.5,0.49995177,4.82E-05,25.14818249
1.0834e+05 sec,0.5,0.499976307,2.37E-05,25.14442067
1.0835e+05 sec,0.5,0.499991976,8.02E-06,25.14201855
1.0836e+05 sec,0.5,0.499993792,6.21E-06,25.1417402
1.0838e+05 sec,0.5,0.499984222,1.58E-05,25.14320729
1.0839e+05 sec,0.5,0.499955174,4.48E-05,25.14766051
1.084e+05 sec,0.5,0.499960907,3.91E-05,25.1467817
1.0841e+05 sec,0.5,0.499986858,1.31E-05,25.14280317
1.0842e+05 sec,0.5,0.499994196,5.80E-06,25.14167814
1.0843e+05 sec,0.5,0.499991233,8.77E-06,25.1421324
1.0845e+05 sec,0.5,0.499970153,2.98E-05,25.14536418
1.0846e+05 sec,0.5,0.499986342,1.37E-05,25.14288234
1.0847e+05 sec,0.5,0.49999375,6.25E-06,25.14174662
1.0848e+05 sec,0.5,0.49999106,8.94E-06,25.14215898
1.085e+05 sec,0.5,0.49997203,2.80E-05,25.14507639
1.0851e+05 sec,0.5,0.49995177,4.82E-05,25.14818249
1.0852e+05 sec,0.5,0.499976307,2.37E-05,25.14442067
1.0853e+05 sec,0.5,0.499991976,8.02E-06,25.14201855
1.0854e+05 sec,0.5,0.499993792,6.21E-06,25.1417402
1.0855e+05 sec,0.5,0.499984222,1.58E-05,25.14320729
1.0857e+05 sec,0.5,0.499955174,4.48E-05,25.14766051
1.0858e+05 sec,0.5,0.499960907,3.91E-05,25.1467817
1.0859e+05 sec,0.5,0.499986858,1.31E-05,25.14280317
1.086e+05 sec,0.5,0.499994196,5.80E-06,25.14167814
1.0861e+05 sec,0.5,0.499991233,8.77E-06,25.1421324
1.0863e+05 sec,0.5,0.499970153,2.98E-05,25.14536418
1.0864e+05 sec,0.5,0.499986342,1.37E-05,25.14288234
1.0865e+05 sec,0.5,0.49999375,6.25E-06,25.14174662
1.0866e+05 sec,0.5,0.49999106,8.94E-06,25.14215898
1.0867e+05 sec,0.5,0.49997203,2.80E-05,25.14507639
1.0869e+05 sec,0.5,0.49995177,4.82E-05,25.14818249
1.087e+05 sec,0.5,0.499976307,2.37E-05,25.14442067
1.0871e+05 sec,0.5,0.499991976,8.02E-06,25.14201855
1.0872e+05 sec,0.5,0.499993792,6.21E-06,25.1417402
1.0873e+05 sec,0.5,0.499984222,1.58E-05,25.14320729
1.0874e+05 sec,0.5,0.499955174,4.48E-05,25.14766051
1.0876e+05 sec,0.5,0.499960907,3.91E-05,25.1467817
1.0877e+05 sec,0.5,0.499986858,1.31E-05,25.14280317
1.0878e+05 sec,0.5,0.499994196,5.80E-06,25.14167814
1.0879e+05 sec,0.5,0.499991233,8.77E-06,25.1421324
1.088e+05 sec,0.5,0.499970153,2.98E-05,25.14536418
1.0881e+05 sec,0.5,0.499986342,1.37E-05,25.14288234
1.0882e+05 sec,0.5,0.49999375,6.25E-06,25.14174662
1.0884e+05 sec,0.5,0.49999106,8.94E-06,25.14215898
1.0885e+05 sec,0.5,0.49997203,2.80E-05,25.14507639
1.0886e+05 sec,0.5,0.49995177,4.82E-05,25.14818249
1.0887e+05 sec,0.5,0.499976307,2.37E-05,25.14442067
1.0888e+05 sec,0.5,0.499991976,8.02E-06,25.14201855
1.0889e+05 sec,0.5,0.499993792,6.21E-06,25.1417402
1.0891e+05 sec,0.5,0.499984222,1.58E-05,25.14320729
1.0892e+05 sec,0.5,0.499955174,4.48E-05,25.14766051
1.0893e+05 sec,0.5,0.499960907,3.91E-05,25.1467817
1.0894e+05 sec,0.5,0.499986858,1.31E-05,25.14280317
1.0895e+05 sec,0.5,0.499994196,5.80E-06,25.14167814
1.0897e+05 sec,0.5,0.499991233,8.77E-06,25.1421324
1.0898e+05 sec,0.5,0.499970153,2.98E-05,25.14536418
1.0899e+05 sec,0.5,0.499986342,1.37E-05,25.14288234
1.09e+05 sec,0.5,0.49999375,6.25E-06,25.14174662
1.0901e+05 sec,0.5,0.49999106,8.94E-06,25.14215898
1.0903e+05 sec,0.5,0.49997203,2.80E-05,25.14507639
1.0904e+05 sec,0.5,0.49995177,4.82E-05,25.14818249
1.0905e+05 sec,0.5,0.499976307,2.37E-05,25.14442067
1.0906e+05 sec,0.5,0.499991976,8.02E-06,25.14201855
1.0907e+05 sec,0.5,0.499993792,6.21E-06,25.1417402
1.0908e+05 sec,0.5,0.499984222,1.58E-05,25.14320729
1.091e+05 sec,0.5,0.499955174,4.48E-05,25.14766051
1.0911e+05 sec,0.5,0.499960907,3.91E-05,25.1467817
1.0912e+05 sec,0.5,0.499986858,1.31E-05,25.14280317
1.0913e+05 sec,0.5,0.499994196,5.80E-06,25.14167814
1.0914e+05 sec,0.5,0.499991233,8.77E-06,25.1421324
1.0916e+05 sec,0.5,0.499970153,2.98E-05,25.14536418
1.0917e+05 sec,0.5,0.499986342,1.37E-05,25.14288234
1.0918e+05 sec,0.5,0.49999375,6.25E-06,25.14174662
1.0919e+05 sec,0.5,0.49999106,8.94E-06,25.14215898
1.092e+05 sec,0.5,0.49997203,2.80E-05,25.14507639
1.0922e+05 sec,0.5,0.49995177,4.82E-05,25.14818249
1.0923e+05 sec,0.5,0.499976307,2.37E-05,25.14442067
1.0924e+05 sec,0.5,0.499991976,8.02E-06,25.14201855
1.0925e+05 sec,0.5,0.499993792,6.21E-06,25.1417402
1.0926e+05 sec,0.5,0.499984222,1.58E-05,25.14320729
1.0928e+05 sec,0.5,0.499955174,4.48E-05,25.14766051
1.0929e+05 sec,0.5,0.499960907,3.91E-05,25.1467817
1.093e+05 sec,0.5,0.499986858,1.31E-05,25.14280317
1.0931e+05 sec,0.5,0.499994196,5.80E-06,25.14167814
1.0932e+05 sec,0.5,0.499991233,8.77E-06,25.1421324
1.0933e+05 sec,0.5,0.499970153,2.98E-05,25.14536418
1.0934e+05 sec,0.5,0.499986342,1.37E-05,25.14288234
1.0935e+05 sec,0.5,0.49999375,6.25E-06,25.14174662
1.0937e+05 sec,0.5,0.49999106,8.94E-06,25.14215898
1.0938e+05 sec,0.5,0.49997203,2.80E-05,25.14507639
1.0939e+05 sec,0.5,0.49995177,4.82E-05,25.14818249
1.094e+05 sec,0.5,0.499976307,2.37E-05,25.14442067
1.0941e+05 sec,0.5,0.499991976,8.02E-06,25.14201855
1.0942e+05 sec,0.5,0.499993792,6.21E-06,25.1417402
1.0944e+05 sec,0.5,0.499984222,1.58E-05,25.14320729
1.0945e+05 sec,0.5,0.499955174,4.48E-05,25.14766051
1.0946e+05 sec,0.5,0.499960907,3.91E-05,25.1467817
1.0947e+05 sec,0.5,0.499986858,1.31E-05,25.14280317
1.0948e+05 sec,0.5,0.499994196,5.80E-06,25.14167814
1.095e+05 sec,0.5,0.499991233,8.77E-06,25.1421324
1.0951e+05 sec,0.5,0.499970153,2.98E-05,25.14536418
1.0952e+05 sec,0.5,0.499986342,1.37E-05,25.14288234
1.0953e+05 sec,0.5,0.49999375,6.25E-06,25.14174662
1.0954e+05 sec,0.5,0.49999106,8.94E-06,25.14215898
1.0956e+05 sec,0.5,0.49997203,2.80E-05,25.14507639
1.0957e+05 sec,0.5,0.49995177,4.82E-05,25.14818249
1.0958e+05 sec,0.5,0.499976307,2.37E-05,25.14442067
1.0959e+05 sec,0.5,0.499991976,8.02E-06,25.14201855
1.096e+05 sec,0.5,0.499993792,6.21E-06,25.1417402
1.0961e+05 sec,0.5,0.499984222,1.58E-05,25.14320729
1.0963e+05 sec,0.5,0.499955174,4.48E-05,25.14766051
1.0964e+05 sec,0.5,0.499960907,3.91E-05,25.1467817
1.0965e+05 sec,0.5,0.499986858,1.31E-05,25.14280317
1.0966e+05 sec,0.5,0.499994196,5.80E-06,25.14167814
1.0967e+05 sec,0.5,0.499991233,8.77E-06,25.1421324
1.0969e+05 sec,0.5,0.499970153,2.98E-05,25.14536418
1.097e+05 sec,0.5,0.499986342,1.37E-05,25.14288234
1.0971e+05 sec,0.5,0.49999375,6.25E-06,25.14174662
1.0972e+05 sec,0.5,0.49999106,8.94E-06,25.14215898
1.0973e+05 sec,0.5,0.49997203,2.80E-05,25.14507639
1.0975e+05 sec,0.5,0.49995177,4.82E-05,25.14818249
1.0976e+05 sec,0.5,0.499976307,2.37E-05,25.14442067
1.0977e+05 sec,0.5,0.499991976,8.02E-06,25.14201855
1.0978e+05 sec,0.5,0.499993792,6.21E-06,25.1417402
1.0979e+05 sec,0.5,0.499984222,1.58E-05,25.14320729
1.0981e+05 sec,0.5,0.499955174,4.48E-05,25.14766051
1.0982e+05 sec,0.5,0.499960907,3.91E-05,25.1467817
1.0983e+05 sec,0.5,0.499986858,1.31E-05,25.14280317
1.0984e+05 sec,0.5,0.499994196,5.80E-06,25.14167814
1.0985e+05 sec,0.5,0.499991233,8.77E-06,25.1421324
1.0986e+05 sec,0.5,0.499970153,2.98E-05,25.14536418
1.0987e+05 sec,0.5,0.499986342,1.37E-05,25.14288234
1.0988e+05 sec,0.5,0.49999375,6.25E-06,25.14174662
1.099e+05 sec,0.5,0.49999106,8.94E-06,25.14215898
1.0991e+05 sec,0.5,0.49997203,2.80E-05,25.14507639
1.0992e+05 sec,0.5,0.49995177,4.82E-05,25.14818249
1.0993e+05 sec,0.5,0.499976307,2.37E-05,25.14442067
1.0994e+05 sec,0.5,0.499991976,8.02E-06,25.14201855
1.0996e+05 sec,0.5,0.499993792,6.21E-06,25.1417402
1.0997e+05 sec,0.5,0.499984222,1.58E-05,25.14320729
1.0998e+05 sec,0.5,0.499955174,4.48E-05,25.14766051
1.0999e+05 sec,0.5,0.499960907,3.91E-05,25.1467817
1.1e+05 sec,0.5,0.499986858,1.31E-05,25.14280317
1.1001e+05 sec,0.5,0.499994196,5.80E-06,25.14167814
1.1003e+05 sec,0.5,0.499991233,8.77E-06,25.1421324
1.1004e+05 sec,0.5,0.499970153,2.98E-05,25.14536418
1.1005e+05 sec,0.5,0.499986342,1.37E-05,25.14288234
1.1006e+05 sec,0.5,0.49999375,6.25E-06,25.14174662
1.1007e+05 sec,0.5,0.49999106,8.94E-06,25.14215898
1.1009e+05 sec,0.5,0.49997203,2.80E-05,25.14507639
1.101e+05 sec,0.5,0.49995177,4.82E-05,25.14818249
1.1011e+05 sec,0.5,0.499976307,2.37E-05,25.14442067
1.1012e+05 sec,0.5,0.499991976,8.02E-06,25.14201855
1.1013e+05 sec,0.5,0.499993792,6.21E-06,25.1417402
1.1015e+05 sec,0.5,0.499984222,1.58E-05,25.14320729
1.1016e+05 sec,0.5,0.499955174,4.48E-05,25.14766051
1.1017e+05 sec,0.5,0.499960907,3.91E-05,25.1467817
1.1018e+05 sec,0.5,0.499986858,1.31E-05,25.14280317
1.1019e+05 sec,0.5,0.499994196,5.80E-06,25.14167814
1.102e+05 sec,0.5,0.499991233,8.77E-06,25.1421324
1.1022e+05 sec,0.5,0.499970153,2.98E-05,25.14536418
1.1023e+05 sec,0.5,0.499986342,1.37E-05,25.14288234
1.1024e+05 sec,0.5,0.49999375,6.25E-06,25.14174662
1.1025e+05 sec,0.5,0.49999106,8.94E-06,25.14215898
1.1026e+05 sec,0.5,0.49997203,2.80E-05,25.14507639
1.1028e+05 sec,0.5,0.49995177,4.82E-05,25.14818249
1.1029e+05 sec,0.5,0.499976307,2.37E-05,25.14442067
1.103e+05 sec,0.5,0.499991976,8.02E-06,25.14201855
1.1031e+05 sec,0.5,0.499993792,6.21E-06,25.1417402
1.1032e+05 sec,0.5,0.499984222,1.58E-05,25.14320729
1.1034e+05 sec,0.5,0.499955174,4.48E-05,25.14766051
1.1035e+05 sec,0.5,0.499960907,3.91E-05,25.1467817
1.1036e+05 sec,0.5,0.499986858,1.31E-05,25.14280317
1.1037e+05 sec,0.5,0.499994196,5.80E-06,25.14167814
1.1038e+05 sec,0.5,0.499991233,8.77E-06,25.1421324
1.1039e+05 sec,0.5,0.499970153,2.98E-05,25.14536418
1.1041e+05 sec,0.5,0.499986342,1.37E-05,25.14288234
1.1042e+05 sec,0.5,0.49999375,6.25E-06,25.14174662
1.1043e+05 sec,0.5,0.49999106,8.94E-06,25.14215898
1.1044e+05 sec,0.5,0.49997203,2.80E-05,25.14507639
1.1045e+05 sec,0.5,0.49995177,4.82E-05,25.14818249
1.1047e+05 sec,0.5,0.499976307,2.37E-05,25.14442067
1.1047e+05 sec,0.5,0.499991976,8.02E-06,25.14201855
1.1049e+05 sec,0.5,0.499993792,6.21E-06,25.1417402
1.105e+05 sec,0.5,0.499984222,1.58E-05,25.14320729
1.1051e+05 sec,0.5,0.499955174,4.48E-05,25.14766051
1.1053e+05 sec,0.5,0.499960907,3.91E-05,25.1467817
1.1053e+05 sec,0.5,0.499986858,1.31E-05,25.14280317
1.1054e+05 sec,0.5,0.499994196,5.80E-06,25.14167814
1.1056e+05 sec,0.5,0.499991233,8.77E-06,25.1421324
1.1057e+05 sec,0.5,0.499970153,2.98E-05,25.14536418
1.1058e+05 sec,0.5,0.499986342,1.37E-05,25.14288234
1.1059e+05 sec,0.5,0.49999375,6.25E-06,25.14174662
1.106e+05 sec,0.5,0.49999106,8.94E-06,25.14215898
1.1062e+05 sec,0.5,0.49997203,2.80E-05,25.14507639
1.1063e+05 sec,0.5,0.49995177,4.82E-05,25.14818249
1.1064e+05 sec,0.5,0.499976307,2.37E-05,25.14442067
1.1065e+05 sec,0.5,0.499991976,8.02E-06,25.14201855
1.1066e+05 sec,0.5,0.499993792,6.21E-06,25.1417402
1.1068e+05 sec,0.5,0.499984222,1.58E-05,25.14320729
1.1069e+05 sec,0.5,0.499955174,4.48E-05,25.14766051
1.107e+05 sec,0.5,0.499960907,3.91E-05,25.1467817
1.1071e+05 sec,0.5,0.499986858,1.31E-05,25.14280317
1.1072e+05 sec,0.5,0.499994196,5.80E-06,25.14167814
1.1073e+05 sec,0.5,0.499991233,8.77E-06,25.1421324
1.1075e+05 sec,0.5,0.499970153,2.98E-05,25.14536418
1.1076e+05 sec,0.5,0.499986342,1.37E-05,25.14288234
1.1077e+05 sec,0.5,0.49999375,6.25E-06,25.14174662
1.1078e+05 sec,0.5,0.49999106,8.94E-06,25.14215898
1.108e+05 sec,0.5,0.49997203,2.80E-05,25.14507639
1.1081e+05 sec,0.5,0.49995177,4.82E-05,25.14818249
1.1082e+05 sec,0.5,0.499976307,2.37E-05,25.14442067
1.1083e+05 sec,0.5,0.499991976,8.02E-06,25.14201855
1.1084e+05 sec,0.5,0.499993792,6.21E-06,25.1417402
1.1085e+05 sec,0.5,0.499984222,1.58E-05,25.14320729
1.1087e+05 sec,0.5,0.499955174,4.48E-05,25.14766051
1.1088e+05 sec,0.5,0.499960907,3.91E-05,25.1467817
1.1089e+05 sec,0.5,0.499986858,1.31E-05,25.14280317
1.109e+05 sec,0.5,0.499994196,5.80E-06,25.14167814
1.1091e+05 sec,0.5,0.499991233,8.77E-06,25.1421324
1.1093e+05 sec,0.5,0.499970153,2.98E-05,25.14536418
1.1094e+05 sec,0.5,0.499986342,1.37E-05,25.14288234
1.1095e+05 sec,0.5,0.49999375,6.25E-06,25.14174662
1.1096e+05 sec,0.5,0.49999106,8.94E-06,25.14215898
1.1097e+05 sec,0.5,0.49997203,2.80E-05,25.14507639
1.1099e+05 sec,0.5,0.49995177,4.82E-05,25.14818249
1.11e+05 sec,0.5,0.499976307,2.37E-05,25.14442067
1.1101e+05 sec,0.5,0.499991976,8.02E-06,25.14201855
1.1102e+05 sec,0.5,0.499993792,6.21E-06,25.1417402
1.1103e+05 sec,0.5,0.499984222,1.58E-05,25.14320729
1.1104e+05 sec,0.5,0.499955174,4.48E-05,25.14766051
1.1106e+05 sec,0.5,0.499960907,3.91E-05,25.1467817
1.1107e+05 sec,0.5,0.499986858,1.31E-05,25.14280317
1.1108e+05 sec,0.5,0.499994196,5.80E-06,25.14167814
1.1109e+05 sec,0.5,0.499991233,8.77E-06,25.1421324
1.111e+05 sec,0.5,0.499970153,2.98E-05,25.14536418
1.1111e+05 sec,0.5,0.499986342,1.37E-05,25.14288234
1.1112e+05 sec,0.5,0.49999375,6.25E-06,25.14174662
1.1114e+05 sec,0.5,0.49999106,8.94E-06,25.14215898
1.1115e+05 sec,0.5,0.49997203,2.80E-05,25.14507639
1.1116e+05 sec,0.5,0.49995177,4.82E-05,25.14818249
1.1117e+05 sec,0.5,0.499976307,2.37E-05,25.14442067
1.1118e+05 sec,0.5,0.499991976,8.02E-06,25.14201855
1.1119e+05 sec,0.5,0.499993792,6.21E-06,25.1417402
1.1121e+05 sec,0.5,0.499984222,1.58E-05,25.14320729
1.1122e+05 sec,0.5,0.499955174,4.48E-05,25.14766051
1.1123e+05 sec,0.5,0.499960907,3.91E-05,25.1467817
1.1124e+05 sec,0.5,0.499986858,1.31E-05,25.14280317
1.1125e+05 sec,0.5,0.499994196,5.80E-06,25.14167814
1.1127e+05 sec,0.5,0.499991233,8.77E-06,25.1421324
1.1128e+05 sec,0.5,0.499970153,2.98E-05,25.14536418
1.1129e+05 sec,0.5,0.499986342,1.37E-05,25.14288234
1.113e+05 sec,0.5,0.49999375,6.25E-06,25.14174662
1.1131e+05 sec,0.5,0.49999106,8.94E-06,25.14215898
1.1133e+05 sec,0.5,0.49997203,2.80E-05,25.14507639
1.1134e+05 sec,0.5,0.49995177,4.82E-05,25.14818249
1.1135e+05 sec,0.5,0.499976307,2.37E-05,25.14442067
1.1136e+05 sec,0.5,0.499991976,8.02E-06,25.14201855
1.1137e+05 sec,0.5,0.499993792,6.21E-06,25.1417402
1.1138e+05 sec,0.5,0.499984222,1.58E-05,25.14320729
1.114e+05 sec,0.5,0.499955174,4.48E-05,25.14766051
1.1141e+05 sec,0.5,0.499960907,3.91E-05,25.1467817
1.1142e+05 sec,0.5,0.499986858,1.31E-05,25.14280317
1.1143e+05 sec,0.5,0.499994196,5.80E-06,25.14167814
1.1144e+05 sec,0.5,0.499991233,8.77E-06,25.1421324
1.1146e+05 sec,0.5,0.499970153,2.98E-05,25.14536418
1.1147e+05 sec,0.5,0.499986342,1.37E-05,25.14288234
1.1148e+05 sec,0.5,0.49999375,6.25E-06,25.14174662
1.1149e+05 sec,0.5,0.49999106,8.94E-06,25.14215898
1.115e+05 sec,0.5,0.49997203,2.80E-05,25.14507639
1.1152e+05 sec,0.5,0.49995177,4.82E-05,25.14818249
1.1153e+05 sec,0.5,0.499976307,2.37E-05,25.14442067
1.1154e+05 sec,0.5,0.499991976,8.02E-06,25.14201855
1.1155e+05 sec,0.5,0.499993792,6.21E-06,25.1417402
1.1156e+05 sec,0.5,0.499984222,1.58E-05,25.14320729
1.1158e+05 sec,0.5,0.499955174,4.48E-05,25.14766051
1.1159e+05 sec,0.5,0.499960907,3.91E-05,25.1467817
1.116e+05 sec,0.5,0.499986858,1.31E-05,25.14280317
1.1161e+05 sec,0.5,0.499994196,5.80E-06,25.14167814
1.1162e+05 sec,0.5,0.499991233,8.77E-06,25.1421324
1.1163e+05 sec,0.5,0.499970153,2.98E-05,25.14536418
1.1164e+05 sec,0.5,0.499986342,1.37E-05,25.14288234
1.1165e+05 sec,0.5,0.49999375,6.25E-06,25.14174662
1.1167e+05 sec,0.5,0.49999106,8.94E-06,25.14215898
1.1168e+05 sec,0.5,0.49997203,2.80E-05,25.14507639
1.1169e+05 sec,0.5,0.49995177,4.82E-05,25.14818249
1.117e+05 sec,0.5,0.499976307,2.37E-05,25.14442067
1.1171e+05 sec,0.5,0.499991976,8.02E-06,25.14201855
1.1172e+05 sec,0.5,0.499993792,6.21E-06,25.1417402
1.1174e+05 sec,0.5,0.499984222,1.58E-05,25.14320729
1.1175e+05 sec,0.5,0.499955174,4.48E-05,25.14766051
1.1176e+05 sec,0.5,0.499960907,3.91E-05,25.1467817
1.1177e+05 sec,0.5,0.499986858,1.31E-05,25.14280317
1.1178e+05 sec,0.5,0.499994196,5.80E-06,25.14167814
1.118e+05 sec,0.5,0.499991233,8.77E-06,25.1421324
1.1181e+05 sec,0.5,0.499970153,2.98E-05,25.14536418
1.1182e+05 sec,0.5,0.499986342,1.37E-05,25.14288234
1.1183e+05 sec,0.5,0.49999375,6.25E-06,25.14174662
1.1184e+05 sec,0.5,0.49999106,8.94E-06,25.14215898
1.1186e+05 sec,0.5,0.49997203,2.80E-05,25.14507639
1.1187e+05 sec,0.5,0.49995177,4.82E-05,25.14818249
1.1188e+05 sec,0.5,0.499976307,2.37E-05,25.14442067
1.1189e+05 sec,0.5,0.499991976,8.02E-06,25.14201855
1.119e+05 sec,0.5,0.499993792,6.21E-06,25.1417402
1.1192e+05 sec,0.5,0.499984222,1.58E-05,25.14320729
1.1193e+05 sec,0.5,0.499955174,4.48E-05,25.14766051
1.1194e+05 sec,0.5,0.499960907,3.91E-05,25.1467817
1.1195e+05 sec,0.5,0.499986858,1.31E-05,25.14280317
1.1196e+05 sec,0.5,0.499994196,5.80E-06,25.14167814
1.1197e+05 sec,0.5,0.499991233,8.77E-06,25.1421324
1.1199e+05 sec,0.5,0.499970153,2.98E-05,25.14536418
1.12e+05 sec,0.5,0.499986342,1.37E-05,25.14288234
1.1201e+05 sec,0.5,0.49999375,6.25E-06,25.14174662
1.1202e+05 sec,0.5,0.49999106,8.94E-06,25.14215898
1.1203e+05 sec,0.5,0.49997203,2.80E-05,25.14507639
1.1205e+05 sec,0.5,0.49995177,4.82E-05,25.14818249
1.1206e+05 sec,0.5,0.499976307,2.37E-05,25.14442067
1.1207e+05 sec,0.5,0.499991976,8.02E-06,25.14201855
1.1208e+05 sec,0.5,0.499993792,6.21E-06,25.1417402
1.1209e+05 sec,0.5,0.499984222,1.58E-05,25.14320729
1.1211e+05 sec,0.5,0.499955174,4.48E-05,25.14766051
1.1212e+05 sec,0.5,0.499960907,3.91E-05,25.1467817
1.1213e+05 sec,0.5,0.499986858,1.31E-05,25.14280317
1.1214e+05 sec,0.5,0.499994196,5.80E-06,25.14167814
1.1215e+05 sec,0.5,0.499991233,8.77E-06,25.1421324
1.1216e+05 sec,0.5,0.499970153,2.98E-05,25.14536418
1.1217e+05 sec,0.5,0.499986342,1.37E-05,25.14288234
1.1218e+05 sec,0.5,0.49999375,6.25E-06,25.14174662
1.122e+05 sec,0.5,0.49999106,8.94E-06,25.14215898
1.1221e+05 sec,0.5,0.49997203,2.80E-05,25.14507639
1.1222e+05 sec,0.5,0.49995177,4.82E-05,25.14818249
1.1223e+05 sec,0.5,0.499976307,2.37E-05,25.14442067
1.1224e+05 sec,0.5,0.499991976,8.02E-06,25.14201855
1.1226e+05 sec,0.5,0.499993792,6.21E-06,25.1417402
1.1227e+05 sec,0.5,0.499984222,1.58E-05,25.14320729
1.1228e+05 sec,0.5,0.499955174,4.48E-05,25.14766051
1.1229e+05 sec,0.5,0.499960907,3.91E-05,25.1467817
1.123e+05 sec,0.5,0.499986858,1.31E-05,25.14280317
1.1231e+05 sec,0.5,0.499994196,5.80E-06,25.14167814
1.1233e+05 sec,0.5,0.499991233,8.77E-06,25.1421324
1.1234e+05 sec,0.5,0.499970153,2.98E-05,25.14536418
1.1235e+05 sec,0.5,0.499986342,1.37E-05,25.14288234
1.1236e+05 sec,0.5,0.49999375,6.25E-06,25.14174662
1.1237e+05 sec,0.5,0.49999106,8.94E-06,25.14215898
1.1239e+05 sec,0.5,0.49997203,2.80E-05,25.14507639
1.124e+05 sec,0.5,0.49995177,4.82E-05,25.14818249
1.1241e+05 sec,0.5,0.499976307,2.37E-05,25.14442067
1.1242e+05 sec,0.5,0.499991976,8.02E-06,25.14201855
1.1243e+05 sec,0.5,0.499993792,6.21E-06,25.1417402
1.1245e+05 sec,0.5,0.499984222,1.58E-05,25.14320729
1.1246e+05 sec,0.5,0.499955174,4.48E-05,25.14766051
1.1247e+05 sec,0.5,0.499960907,3.91E-05,25.1467817
1.1248e+05 sec,0.5,0.499986858,1.31E-05,25.14280317
1.1249e+05 sec,0.5,0.499994196,5.80E-06,25.14167814
1.125e+05 sec,0.5,0.499991233,8.77E-06,25.1421324
1.1252e+05 sec,0.5,0.499970153,2.98E-05,25.14536418
1.1253e+05 sec,0.5,0.499986342,1.37E-05,25.14288234
1.1254e+05 sec,0.5,0.49999375,6.25E-06,25.14174662
1.1255e+05 sec,0.5,0.49999106,8.94E-06,25.14215898
1.1256e+05 sec,0.5,0.49997203,2.80E-05,25.14507639
1.1258e+05 sec,0.5,0.49995177,4.82E-05,25.14818249
1.1259e+05 sec,0.5,0.499976307,2.37E-05,25.14442067
1.126e+05 sec,0.5,0.499991976,8.02E-06,25.14201855
1.1261e+05 sec,0.5,0.499993792,6.21E-06,25.1417402
1.1262e+05 sec,0.5,0.499984222,1.58E-05,25.14320729
1.1264e+05 sec,0.5,0.499955174,4.48E-05,25.14766051
1.1265e+05 sec,0.5,0.499960907,3.91E-05,25.1467817
1.1266e+05 sec,0.5,0.499986858,1.31E-05,25.14280317
1.1267e+05 sec,0.5,0.499994196,5.80E-06,25.14167814
1.1268e+05 sec,0.5,0.499991233,8.77E-06,25.1421324
1.1269e+05 sec,0.5,0.499970153,2.98E-05,25.14536418
1.1271e+05 sec,0.5,0.499986342,1.37E-05,25.14288234
1.1272e+05 sec,0.5,0.49999375,6.25E-06,25.14174662
1.1273e+05 sec,0.5,0.49999106,8.94E-06,25.14215898
1.1274e+05 sec,0.5,0.49997203,2.80E-05,25.14507639
1.1275e+05 sec,0.5,0.49995177,4.82E-05,25.14818249
1.1277e+05 sec,0.5,0.499976307,2.37E-05,25.14442067
1.1277e+05 sec,0.5,0.499991976,8.02E-06,25.14201855
1.1279e+05 sec,0.5,0.499993792,6.21E-06,25.1417402
1.128e+05 sec,0.5,0.499984222,1.58E-05,25.14320729
1.1281e+05 sec,0.5,0.499955174,4.48E-05,25.14766051
1.1283e+05 sec,0.5,0.499960907,3.91E-05,25.1467817
1.1283e+05 sec,0.5,0.499986858,1.31E-05,25.14280317
1.1284e+05 sec,0.5,0.499994196,5.80E-06,25.14167814
1.1286e+05 sec,0.5,0.499991233,8.77E-06,25.1421324
