Time,Input,Liquid_levels,Feedback,Valve_Positions
1.9552e+05 sec,1.15,1.150014393,-1.44E-05,57.82160682
1.9553e+05 sec,1.15,1.150006586,-6.59E-06,57.82280362
1.9554e+05 sec,1.15,1.150009421,-9.42E-06,57.82236909
1.9556e+05 sec,1.15,1.150029474,-2.95E-05,57.81929477
1.9557e+05 sec,1.15,1.150050824,-5.08E-05,57.81602164
1.9558e+05 sec,1.15,1.150024967,-2.50E-05,57.81998577
1.9559e+05 sec,1.15,1.150008455,-8.46E-06,57.82251707
1.956e+05 sec,1.15,1.150006542,-6.54E-06,57.82281038
1.9562e+05 sec,1.15,1.150016626,-1.66E-05,57.8212644
1.9563e+05 sec,1.15,1.150047236,-4.72E-05,57.81657168
1.9564e+05 sec,1.15,1.150041196,-4.12E-05,57.81749775
1.9565e+05 sec,1.15,1.150013849,-1.38E-05,57.82169025
1.9566e+05 sec,1.15,1.150006116,-6.12E-06,57.82287578
1.9567e+05 sec,1.15,1.150009238,-9.24E-06,57.82239709
1.9569e+05 sec,1.15,1.150031452,-3.15E-05,57.81899151
1.957e+05 sec,1.15,1.150014393,-1.44E-05,57.82160682
1.9571e+05 sec,1.15,1.150006586,-6.59E-06,57.82280362
1.9572e+05 sec,1.15,1.150009421,-9.42E-06,57.82236909
1.9574e+05 sec,1.15,1.150029474,-2.95E-05,57.81929477
1.9575e+05 sec,1.15,1.150050824,-5.08E-05,57.81602164
1.9576e+05 sec,1.15,1.150024967,-2.50E-05,57.81998577
1.9577e+05 sec,1.15,1.150008455,-8.46E-06,57.82251707
1.9578e+05 sec,1.15,1.150006542,-6.54E-06,57.82281038
1.9579e+05 sec,1.15,1.150016626,-1.66E-05,57.8212644
1.9581e+05 sec,1.15,1.150047236,-4.72E-05,57.81657168
1.9582e+05 sec,1.15,1.150041196,-4.12E-05,57.81749775
1.9583e+05 sec,1.15,1.150013849,-1.38E-05,57.82169025
1.9584e+05 sec,1.15,1.150006116,-6.12E-06,57.82287578
1.9585e+05 sec,1.15,1.150009238,-9.24E-06,57.82239709
1.9587e+05 sec,1.15,1.150031452,-3.15E-05,57.81899151
1.9588e+05 sec,1.15,1.150014393,-1.44E-05,57.82160682
1.9589e+05 sec,1.15,1.150006586,-6.59E-06,57.82280362
1.959e+05 sec,1.15,1.150009421,-9.42E-06,57.82236909
1.9591e+05 sec,1.15,1.150029474,-2.95E-05,57.81929477
1.9593e+05 sec,1.15,1.150050824,-5.08E-05,57.81602164
1.9594e+05 sec,1.15,1.150024967,-2.50E-05,57.81998577
1.9595e+05 sec,1.15,1.150008455,-8.46E-06,57.82251707
1.9596e+05 sec,1.15,1.150006542,-6.54E-06,57.82281038
1.9597e+05 sec,1.15,1.150016626,-1.66E-05,57.8212644
1.9598e+05 sec,1.15,1.150047236,-4.72E-05,57.81657168
1.96e+05 sec,1.15,1.150041196,-4.12E-05,57.81749775
1.9601e+05 sec,1.15,1.150013849,-1.38E-05,57.82169025
1.9602e+05 sec,1.15,1.150006116,-6.12E-06,57.82287578
1.9603e+05 sec,1.15,1.150009238,-9.24E-06,57.82239709
1.9604e+05 sec,1.15,1.150031452,-3.15E-05,57.81899151
1.9605e+05 sec,1.15,1.150014393,-1.44E-05,57.82160682
1.9606e+05 sec,1.15,1.150006586,-6.59E-06,57.82280362
1.9608e+05 sec,1.15,1.150009421,-9.42E-06,57.82236909
1.9609e+05 sec,1.15,1.150029474,-2.95E-05,57.81929477
1.961e+05 sec,1.15,1.150050824,-5.08E-05,57.81602164
1.9611e+05 sec,1.15,1.150024967,-2.50E-05,57.81998577
1.9612e+05 sec,1.15,1.150008455,-8.46E-06,57.82251707
1.9613e+05 sec,1.15,1.150006542,-6.54E-06,57.82281038
1.9615e+05 sec,1.15,1.150016626,-1.66E-05,57.8212644
1.9616e+05 sec,1.15,1.150047236,-4.72E-05,57.81657168
1.9617e+05 sec,1.15,1.150041196,-4.12E-05,57.81749775
1.9618e+05 sec,1.15,1.150013849,-1.38E-05,57.82169025
1.9619e+05 sec,1.15,1.150006116,-6.12E-06,57.82287578
1.962e+05 sec,1.15,1.150009238,-9.24E-06,57.82239709
1.9622e+05 sec,1.15,1.150031452,-3.15E-05,57.81899151
1.9623e+05 sec,1.15,1.150014393,-1.44E-05,57.82160682
1.9624e+05 sec,1.15,1.150006586,-6.59E-06,57.82280362
1.9625e+05 sec,1.15,1.150009421,-9.42E-06,57.82236909
1.9627e+05 sec,1.15,1.150029474,-2.95E-05,57.81929477
1.9628e+05 sec,1.15,1.150050824,-5.08E-05,57.81602164
1.9629e+05 sec,1.15,1.150024967,-2.50E-05,57.81998577
1.963e+05 sec,1.15,1.150008455,-8.46E-06,57.82251707
1.9631e+05 sec,1.15,1.150006542,-6.54E-06,57.82281038
1.9632e+05 sec,1.15,1.150016626,-1.66E-05,57.8212644
1.9634e+05 sec,1.15,1.150047236,-4.72E-05,57.81657168
1.9635e+05 sec,1.15,1.150041196,-4.12E-05,57.81749775
1.9636e+05 sec,1.15,1.150013849,-1.38E-05,57.82169025
1.9637e+05 sec,1.15,1.150006116,-6.12E-06,57.82287578
1.9638e+05 sec,1.15,1.150009238,-9.24E-06,57.82239709
1.964e+05 sec,1.15,1.150031452,-3.15E-05,57.81899151
1.9641e+05 sec,1.15,1.150014393,-1.44E-05,57.82160682
1.9642e+05 sec,1.15,1.150006586,-6.59E-06,57.82280362
1.9643e+05 sec,1.15,1.150009421,-9.42E-06,57.82236909
1.9644e+05 sec,1.15,1.150029474,-2.95E-05,57.81929477
1.9646e+05 sec,1.15,1.150050824,-5.08E-05,57.81602164
1.9647e+05 sec,1.15,1.150024967,-2.50E-05,57.81998577
1.9648e+05 sec,1.15,1.150008455,-8.46E-06,57.82251707
1.9649e+05 sec,1.15,1.150006542,-6.54E-06,57.82281038
1.965e+05 sec,1.15,1.150016626,-1.66E-05,57.8212644
1.9651e+05 sec,1.15,1.150047236,-4.72E-05,57.81657168
1.9653e+05 sec,1.15,1.150041196,-4.12E-05,57.81749775
1.9654e+05 sec,1.15,1.150013849,-1.38E-05,57.82169025
1.9655e+05 sec,1.15,1.150006116,-6.12E-06,57.82287578
1.9656e+05 sec,1.15,1.150009238,-9.24E-06,57.82239709
1.9657e+05 sec,1.15,1.150031452,-3.15E-05,57.81899151
1.9658e+05 sec,1.15,1.150014393,-1.44E-05,57.82160682
1.9659e+05 sec,1.15,1.150006586,-6.59E-06,57.82280362
1.9661e+05 sec,1.15,1.150009421,-9.42E-06,57.82236909
1.9662e+05 sec,1.15,1.150029474,-2.95E-05,57.81929477
1.9663e+05 sec,1.15,1.150050824,-5.08E-05,57.81602164
1.9664e+05 sec,1.15,1.150024967,-2.50E-05,57.81998577
1.9665e+05 sec,1.15,1.150008455,-8.46E-06,57.82251707
1.9666e+05 sec,1.15,1.150006542,-6.54E-06,57.82281038
1.9668e+05 sec,1.15,1.150016626,-1.66E-05,57.8212644
1.9669e+05 sec,1.15,1.150047236,-4.72E-05,57.81657168
1.967e+05 sec,1.15,1.150041196,-4.12E-05,57.81749775
1.9671e+05 sec,1.15,1.150013849,-1.38E-05,57.82169025
1.9672e+05 sec,1.15,1.150006116,-6.12E-06,57.82287578
1.9674e+05 sec,1.15,1.150009238,-9.24E-06,57.82239709
1.9675e+05 sec,1.15,1.150031452,-3.15E-05,57.81899151
1.9676e+05 sec,1.15,1.150014393,-1.44E-05,57.82160682
1.9677e+05 sec,1.15,1.150006586,-6.59E-06,57.82280362
1.9678e+05 sec,1.15,1.150009421,-9.42E-06,57.82236909
1.968e+05 sec,1.15,1.150029474,-2.95E-05,57.81929477
1.9681e+05 sec,1.15,1.150050824,-5.08E-05,57.81602164
1.9682e+05 sec,1.15,1.150024967,-2.50E-05,57.81998577
1.9683e+05 sec,1.15,1.150008455,-8.46E-06,57.82251707
1.9684e+05 sec,1.15,1.150006542,-6.54E-06,57.82281038
1.9685e+05 sec,1.15,1.150016626,-1.66E-05,57.8212644
1.9687e+05 sec,1.15,1.150047236,-4.72E-05,57.81657168
1.9688e+05 sec,1.15,1.150041196,-4.12E-05,57.81749775
1.9689e+05 sec,1.15,1.150013849,-1.38E-05,57.82169025
1.969e+05 sec,1.15,1.150006116,-6.12E-06,57.82287578
1.9691e+05 sec,1.15,1.150009238,-9.24E-06,57.82239709
1.9693e+05 sec,1.15,1.150031452,-3.15E-05,57.81899151
1.9694e+05 sec,1.15,1.150014393,-1.44E-05,57.82160682
1.9695e+05 sec,1.15,1.150006586,-6.59E-06,57.82280362
1.9696e+05 sec,1.15,1.150009421,-9.42E-06,57.82236909
1.9697e+05 sec,1.15,1.150029474,-2.95E-05,57.81929477
1.9699e+05 sec,1.15,1.150050824,-5.08E-05,57.81602164
1.97e+05 sec,1.15,1.150024967,-2.50E-05,57.81998577
1.9701e+05 sec,1.15,1.150008455,-8.46E-06,57.82251707
1.9702e+05 sec,1.15,1.150006542,-6.54E-06,57.82281038
1.9703e+05 sec,1.15,1.150016626,-1.66E-05,57.8212644
1.9705e+05 sec,1.15,1.150047236,-4.72E-05,57.81657168
1.9706e+05 sec,1.15,1.150041196,-4.12E-05,57.81749775
1.9707e+05 sec,1.15,1.150013849,-1.38E-05,57.82169025
1.9708e+05 sec,1.15,1.150006116,-6.12E-06,57.82287578
1.9709e+05 sec,1.15,1.150009238,-9.24E-06,57.82239709
1.971e+05 sec,1.15,1.150031452,-3.15E-05,57.81899151
1.9711e+05 sec,1.15,1.150014393,-1.44E-05,57.82160682
1.9712e+05 sec,1.15,1.150006586,-6.59E-06,57.82280362
1.9714e+05 sec,1.15,1.150009421,-9.42E-06,57.82236909
1.9715e+05 sec,1.15,1.150029474,-2.95E-05,57.81929477
1.9716e+05 sec,1.15,1.150050824,-5.08E-05,57.81602164
1.9717e+05 sec,1.15,1.150024967,-2.50E-05,57.81998577
1.9718e+05 sec,1.15,1.150008455,-8.46E-06,57.82251707
1.972e+05 sec,1.15,1.150006542,-6.54E-06,57.82281038
1.9721e+05 sec,1.15,1.150016626,-1.66E-05,57.8212644
1.9722e+05 sec,1.15,1.150047236,-4.72E-05,57.81657168
1.9723e+05 sec,1.15,1.150041196,-4.12E-05,57.81749775
1.9724e+05 sec,1.15,1.150013849,-1.38E-05,57.82169025
1.9725e+05 sec,1.15,1.150006116,-6.12E-06,57.82287578
1.9727e+05 sec,1.15,1.150009238,-9.24E-06,57.82239709
1.9728e+05 sec,1.15,1.150031452,-3.15E-05,57.81899151
1.9729e+05 sec,1.15,1.150014393,-1.44E-05,57.82160682
1.973e+05 sec,1.15,1.150006586,-6.59E-06,57.82280362
1.9731e+05 sec,1.15,1.150009421,-9.42E-06,57.82236909
1.9733e+05 sec,1.15,1.150029474,-2.95E-05,57.81929477
1.9734e+05 sec,1.15,1.150050824,-5.08E-05,57.81602164
1.9735e+05 sec,1.15,1.150024967,-2.50E-05,57.81998577
1.9736e+05 sec,1.15,1.150008455,-8.46E-06,57.82251707
1.9737e+05 sec,1.15,1.150006542,-6.54E-06,57.82281038
1.9739e+05 sec,1.15,1.150016626,-1.66E-05,57.8212644
1.974e+05 sec,1.15,1.150047236,-4.72E-05,57.81657168
1.9741e+05 sec,1.15,1.150041196,-4.12E-05,57.81749775
1.9742e+05 sec,1.15,1.150013849,-1.38E-05,57.82169025
1.9743e+05 sec,1.15,1.150006116,-6.12E-06,57.82287578
1.9744e+05 sec,1.15,1.150009238,-9.24E-06,57.82239709
1.9746e+05 sec,1.15,1.150031452,-3.15E-05,57.81899151
1.9747e+05 sec,1.15,1.150014393,-1.44E-05,57.82160682
1.9748e+05 sec,1.15,1.150006586,-6.59E-06,57.82280362
1.9749e+05 sec,1.15,1.150009421,-9.42E-06,57.82236909
1.975e+05 sec,1.15,1.150029474,-2.95E-05,57.81929477
1.9752e+05 sec,1.15,1.150050824,-5.08E-05,57.81602164
1.9753e+05 sec,1.15,1.150024967,-2.50E-05,57.81998577
1.9754e+05 sec,1.15,1.150008455,-8.46E-06,57.82251707
1.9755e+05 sec,1.15,1.150006542,-6.54E-06,57.82281038
1.9756e+05 sec,1.15,1.150016626,-1.66E-05,57.8212644
1.9758e+05 sec,1.15,1.150047236,-4.72E-05,57.81657168
1.9759e+05 sec,1.15,1.150041196,-4.12E-05,57.81749775
1.976e+05 sec,1.15,1.150013849,-1.38E-05,57.82169025
1.9761e+05 sec,1.15,1.150006116,-6.12E-06,57.82287578
1.9762e+05 sec,1.15,1.150009238,-9.24E-06,57.82239709
1.9763e+05 sec,1.15,1.150031452,-3.15E-05,57.81899151
1.9764e+05 sec,1.15,1.150014393,-1.44E-05,57.82160682
1.9766e+05 sec,1.15,1.150006586,-6.59E-06,57.82280362
1.9767e+05 sec,1.15,1.150009421,-9.42E-06,57.82236909
1.9768e+05 sec,1.15,1.150029474,-2.95E-05,57.81929477
1.9769e+05 sec,1.15,1.150050824,-5.08E-05,57.81602164
1.977e+05 sec,1.15,1.150024967,-2.50E-05,57.81998577
1.9771e+05 sec,1.15,1.150008455,-8.46E-06,57.82251707
1.9773e+05 sec,1.15,1.150006542,-6.54E-06,57.82281038
1.9774e+05 sec,1.15,1.150016626,-1.66E-05,57.8212644
1.9775e+05 sec,1.15,1.150047236,-4.72E-05,57.81657168
1.9776e+05 sec,1.15,1.150041196,-4.12E-05,57.81749775
1.9777e+05 sec,1.15,1.150013849,-1.38E-05,57.82169025
1.9778e+05 sec,1.15,1.150006116,-6.12E-06,57.82287578
1.978e+05 sec,1.15,1.150009238,-9.24E-06,57.82239709
1.9781e+05 sec,1.15,1.150031452,-3.15E-05,57.81899151
1.9782e+05 sec,1.15,1.150014393,-1.44E-05,57.82160682
1.9783e+05 sec,1.15,1.150006586,-6.59E-06,57.82280362
1.9784e+05 sec,1.15,1.150009421,-9.42E-06,57.82236909
1.9786e+05 sec,1.15,1.150029474,-2.95E-05,57.81929477
1.9787e+05 sec,1.15,1.150050824,-5.08E-05,57.81602164
1.9788e+05 sec,1.15,1.150024967,-2.50E-05,57.81998577
1.9789e+05 sec,1.15,1.150008455,-8.46E-06,57.82251707
1.979e+05 sec,1.15,1.150006542,-6.54E-06,57.82281038
1.9792e+05 sec,1.15,1.150016626,-1.66E-05,57.8212644
1.9793e+05 sec,1.15,1.150047236,-4.72E-05,57.81657168
1.9794e+05 sec,1.15,1.150041196,-4.12E-05,57.81749775
1.9795e+05 sec,1.15,1.150013849,-1.38E-05,57.82169025
1.9796e+05 sec,1.15,1.150006116,-6.12E-06,57.82287578
1.9797e+05 sec,1.15,1.150009238,-9.24E-06,57.82239709
1.9799e+05 sec,1.15,1.150031452,-3.15E-05,57.81899151
1.98e+05 sec,1.15,1.150014393,-1.44E-05,57.82160682
1.9801e+05 sec,1.15,1.150006586,-6.59E-06,57.82280362
1.9802e+05 sec,1.15,1.150009421,-9.42E-06,57.82236909
1.9804e+05 sec,1.15,1.150029474,-2.95E-05,57.81929477
1.9805e+05 sec,1.15,1.150050824,-5.08E-05,57.81602164
1.9806e+05 sec,1.15,1.150024967,-2.50E-05,57.81998577
1.9807e+05 sec,1.15,1.150008455,-8.46E-06,57.82251707
1.9808e+05 sec,1.15,1.150006542,-6.54E-06,57.82281038
1.9809e+05 sec,1.15,1.150016626,-1.66E-05,57.8212644
1.9811e+05 sec,1.15,1.150047236,-4.72E-05,57.81657168
1.9812e+05 sec,1.15,1.150041196,-4.12E-05,57.81749775
1.9813e+05 sec,1.15,1.150013849,-1.38E-05,57.82169025
1.9814e+05 sec,1.15,1.150006116,-6.12E-06,57.82287578
1.9815e+05 sec,1.15,1.150009238,-9.24E-06,57.82239709
1.9817e+05 sec,1.15,1.150031452,-3.15E-05,57.81899151
1.9818e+05 sec,1.15,1.150014393,-1.44E-05,57.82160682
1.9819e+05 sec,1.15,1.150006586,-6.59E-06,57.82280362
1.982e+05 sec,1.15,1.150009421,-9.42E-06,57.82236909
1.9821e+05 sec,1.15,1.150029474,-2.95E-05,57.81929477
1.9823e+05 sec,1.15,1.150050824,-5.08E-05,57.81602164
1.9824e+05 sec,1.15,1.150024967,-2.50E-05,57.81998577
1.9825e+05 sec,1.15,1.150008455,-8.46E-06,57.82251707
1.9826e+05 sec,1.15,1.150006542,-6.54E-06,57.82281038
1.9827e+05 sec,1.15,1.150016626,-1.66E-05,57.8212644
1.9828e+05 sec,1.15,1.150047236,-4.72E-05,57.81657168
1.983e+05 sec,1.15,1.150041196,-4.12E-05,57.81749775
1.9831e+05 sec,1.15,1.150013849,-1.38E-05,57.82169025
1.9832e+05 sec,1.15,1.150006116,-6.12E-06,57.82287578
1.9833e+05 sec,1.15,1.150009238,-9.24E-06,57.82239709
1.9834e+05 sec,1.15,1.150031452,-3.15E-05,57.81899151
1.9835e+05 sec,1.15,1.150014393,-1.44E-05,57.82160682
1.9836e+05 sec,1.15,1.150006586,-6.59E-06,57.82280362
1.9838e+05 sec,1.15,1.150009421,-9.42E-06,57.82236909
1.9839e+05 sec,1.15,1.150029474,-2.95E-05,57.81929477
1.984e+05 sec,1.15,1.150050824,-5.08E-05,57.81602164
1.9841e+05 sec,1.15,1.150024967,-2.50E-05,57.81998577
1.9842e+05 sec,1.15,1.150008455,-8.46E-06,57.82251707
1.9843e+05 sec,1.15,1.150006542,-6.54E-06,57.82281038
1.9845e+05 sec,1.15,1.150016626,-1.66E-05,57.8212644
1.9846e+05 sec,1.15,1.150047236,-4.72E-05,57.81657168
1.9847e+05 sec,1.15,1.150041196,-4.12E-05,57.81749775
1.9848e+05 sec,1.15,1.150013849,-1.38E-05,57.82169025
1.9849e+05 sec,1.15,1.150006116,-6.12E-06,57.82287578
1.9851e+05 sec,1.15,1.150009238,-9.24E-06,57.82239709
1.9852e+05 sec,1.15,1.150031452,-3.15E-05,57.81899151
1.9853e+05 sec,1.15,1.150014393,-1.44E-05,57.82160682
1.9854e+05 sec,1.15,1.150006586,-6.59E-06,57.82280362
1.9855e+05 sec,1.15,1.150009421,-9.42E-06,57.82236909
1.9857e+05 sec,1.15,1.150029474,-2.95E-05,57.81929477
1.9858e+05 sec,1.15,1.150050824,-5.08E-05,57.81602164
1.9859e+05 sec,1.15,1.150024967,-2.50E-05,57.81998577
1.986e+05 sec,1.15,1.150008455,-8.46E-06,57.82251707
1.9861e+05 sec,1.15,1.150006542,-6.54E-06,57.82281038
1.9862e+05 sec,1.15,1.150016626,-1.66E-05,57.8212644
1.9864e+05 sec,1.15,1.150047236,-4.72E-05,57.81657168
1.9865e+05 sec,1.15,1.150041196,-4.12E-05,57.81749775
1.9866e+05 sec,1.15,1.150013849,-1.38E-05,57.82169025
1.9867e+05 sec,1.15,1.150006116,-6.12E-06,57.82287578
1.9868e+05 sec,1.15,1.150009238,-9.24E-06,57.82239709
1.987e+05 sec,1.15,1.150031452,-3.15E-05,57.81899151
1.9871e+05 sec,1.15,1.150014393,-1.44E-05,57.82160682
1.9872e+05 sec,1.15,1.150006586,-6.59E-06,57.82280362
1.9873e+05 sec,1.15,1.150009421,-9.42E-06,57.82236909
1.9874e+05 sec,1.15,1.150029474,-2.95E-05,57.81929477
1.9876e+05 sec,1.15,1.150050824,-5.08E-05,57.81602164
1.9877e+05 sec,1.15,1.150024967,-2.50E-05,57.81998577
1.9878e+05 sec,1.15,1.150008455,-8.46E-06,57.82251707
1.9879e+05 sec,1.15,1.150006542,-6.54E-06,57.82281038
1.988e+05 sec,1.15,1.150016626,-1.66E-05,57.8212644
1.9881e+05 sec,1.15,1.150047236,-4.72E-05,57.81657168
1.9883e+05 sec,1.15,1.150041196,-4.12E-05,57.81749775
1.9884e+05 sec,1.15,1.150013849,-1.38E-05,57.82169025
1.9885e+05 sec,1.15,1.150006116,-6.12E-06,57.82287578
1.9886e+05 sec,1.15,1.150009238,-9.24E-06,57.82239709
1.9887e+05 sec,1.15,1.150031452,-3.15E-05,57.81899151
1.9888e+05 sec,1.15,1.150014393,-1.44E-05,57.82160682
1.9889e+05 sec,1.15,1.150006586,-6.59E-06,57.82280362
1.9891e+05 sec,1.15,1.150009421,-9.42E-06,57.82236909
1.9892e+05 sec,1.15,1.150029474,-2.95E-05,57.81929477
1.9893e+05 sec,1.15,1.150050824,-5.08E-05,57.81602164
1.9894e+05 sec,1.15,1.150024967,-2.50E-05,57.81998577
1.9895e+05 sec,1.15,1.150008455,-8.46E-06,57.82251707
1.9896e+05 sec,1.15,1.150006542,-6.54E-06,57.82281038
1.9898e+05 sec,1.15,1.150016626,-1.66E-05,57.8212644
1.9899e+05 sec,1.15,1.150047236,-4.72E-05,57.81657168
1.99e+05 sec,1.15,1.150041196,-4.12E-05,57.81749775
1.9901e+05 sec,1.15,1.150013849,-1.38E-05,57.82169025
1.9902e+05 sec,1.15,1.150006116,-6.12E-06,57.82287578
1.9904e+05 sec,1.15,1.150009238,-9.24E-06,57.82239709
1.9905e+05 sec,1.15,1.150031452,-3.15E-05,57.81899151
1.9906e+05 sec,1.15,1.150014393,-1.44E-05,57.82160682
1.9907e+05 sec,1.15,1.150006586,-6.59E-06,57.82280362
1.9908e+05 sec,1.15,1.150009421,-9.42E-06,57.82236909
1.991e+05 sec,1.15,1.150029474,-2.95E-05,57.81929477
1.9911e+05 sec,1.15,1.150050824,-5.08E-05,57.81602164
1.9912e+05 sec,1.15,1.150024967,-2.50E-05,57.81998577
1.9913e+05 sec,1.15,1.150008455,-8.46E-06,57.82251707
1.9914e+05 sec,1.15,1.150006542,-6.54E-06,57.82281038
1.9915e+05 sec,1.15,1.150016626,-1.66E-05,57.8212644
1.9917e+05 sec,1.15,1.150047236,-4.72E-05,57.81657168
1.9918e+05 sec,1.15,1.150041196,-4.12E-05,57.81749775
1.9919e+05 sec,1.15,1.150013849,-1.38E-05,57.82169025
1.992e+05 sec,1.15,1.150006116,-6.12E-06,57.82287578
1.9921e+05 sec,1.15,1.150009238,-9.24E-06,57.82239709
1.9923e+05 sec,1.15,1.150031452,-3.15E-05,57.81899151
1.9924e+05 sec,1.15,1.150014393,-1.44E-05,57.82160682
1.9925e+05 sec,1.15,1.150006586,-6.59E-06,57.82280362
1.9926e+05 sec,1.15,1.150009421,-9.42E-06,57.82236909
1.9927e+05 sec,1.15,1.150029474,-2.95E-05,57.81929477
1.9929e+05 sec,1.15,1.150050824,-5.08E-05,57.81602164
1.993e+05 sec,1.15,1.150024967,-2.50E-05,57.81998577
1.9931e+05 sec,1.15,1.150008455,-8.46E-06,57.82251707
1.9932e+05 sec,1.15,1.150006542,-6.54E-06,57.82281038
1.9933e+05 sec,1.15,1.150016626,-1.66E-05,57.8212644
1.9935e+05 sec,1.15,1.150047236,-4.72E-05,57.81657168
1.9936e+05 sec,1.15,1.150041196,-4.12E-05,57.81749775
1.9937e+05 sec,1.15,1.150013849,-1.38E-05,57.82169025
1.9938e+05 sec,1.15,1.150006116,-6.12E-06,57.82287578
1.9939e+05 sec,1.15,1.150009238,-9.24E-06,57.82239709
1.994e+05 sec,1.15,1.150031452,-3.15E-05,57.81899151
1.9941e+05 sec,1.15,1.150014393,-1.44E-05,57.82160682
1.9942e+05 sec,1.15,1.150006586,-6.59E-06,57.82280362
1.9944e+05 sec,1.15,1.150009421,-9.42E-06,57.82236909
1.9945e+05 sec,1.15,1.150029474,-2.95E-05,57.81929477
1.9946e+05 sec,1.15,1.150050824,-5.08E-05,57.81602164
1.9947e+05 sec,1.15,1.150024967,-2.50E-05,57.81998577
1.9948e+05 sec,1.15,1.150008455,-8.46E-06,57.82251707
1.995e+05 sec,1.15,1.150006542,-6.54E-06,57.82281038
1.9951e+05 sec,1.15,1.150016626,-1.66E-05,57.8212644
1.9952e+05 sec,1.15,1.150047236,-4.72E-05,57.81657168
1.9953e+05 sec,1.15,1.150041196,-4.12E-05,57.81749775
1.9954e+05 sec,1.15,1.150013849,-1.38E-05,57.82169025
1.9955e+05 sec,1.15,1.150006116,-6.12E-06,57.82287578
1.9957e+05 sec,1.15,1.150009238,-9.24E-06,57.82239709
1.9958e+05 sec,1.15,1.150031452,-3.15E-05,57.81899151
1.9959e+05 sec,1.15,1.150014393,-1.44E-05,57.82160682
1.996e+05 sec,1.15,1.150006586,-6.59E-06,57.82280362
1.9961e+05 sec,1.15,1.150009421,-9.42E-06,57.82236909
1.9963e+05 sec,1.15,1.150029474,-2.95E-05,57.81929477
1.9964e+05 sec,1.15,1.150050824,-5.08E-05,57.81602164
1.9965e+05 sec,1.15,1.150024967,-2.50E-05,57.81998577
1.9966e+05 sec,1.15,1.150008455,-8.46E-06,57.82251707
1.9967e+05 sec,1.15,1.150006542,-6.54E-06,57.82281038
1.9969e+05 sec,1.15,1.150016626,-1.66E-05,57.8212644
1.997e+05 sec,1.15,1.150047236,-4.72E-05,57.81657168
1.9971e+05 sec,1.15,1.150041196,-4.12E-05,57.81749775
1.9972e+05 sec,1.15,1.150013849,-1.38E-05,57.82169025
1.9973e+05 sec,1.15,1.150006116,-6.12E-06,57.82287578
1.9974e+05 sec,1.15,1.150009238,-9.24E-06,57.82239709
1.9976e+05 sec,1.15,1.150031452,-3.15E-05,57.81899151
1.9977e+05 sec,1.15,1.150014393,-1.44E-05,57.82160682
1.9978e+05 sec,1.15,1.150006586,-6.59E-06,57.82280362
1.9979e+05 sec,1.15,1.150009421,-9.42E-06,57.82236909
1.998e+05 sec,1.15,1.150029474,-2.95E-05,57.81929477
1.9982e+05 sec,1.15,1.150050824,-5.08E-05,57.81602164
1.9983e+05 sec,1.15,1.150024967,-2.50E-05,57.81998577
1.9984e+05 sec,1.15,1.150008455,-8.46E-06,57.82251707
1.9985e+05 sec,1.15,1.150006542,-6.54E-06,57.82281038
1.9986e+05 sec,1.15,1.150016626,-1.66E-05,57.8212644
1.9988e+05 sec,1.15,1.150047236,-4.72E-05,57.81657168
1.9989e+05 sec,1.15,1.150041196,-4.12E-05,57.81749775
1.999e+05 sec,1.15,1.150013849,-1.38E-05,57.82169025
1.9991e+05 sec,1.15,1.150006116,-6.12E-06,57.82287578
1.9992e+05 sec,1.15,1.150009238,-9.24E-06,57.82239709
1.9993e+05 sec,1.15,1.150031452,-3.15E-05,57.81899151
1.9994e+05 sec,1.15,1.150014393,-1.44E-05,57.82160682
1.9996e+05 sec,1.15,1.150006586,-6.59E-06,57.82280362
1.9997e+05 sec,1.15,1.150009421,-9.42E-06,57.82236909
1.9998e+05 sec,1.15,1.150029474,-2.95E-05,57.81929477
1.9999e+05 sec,1.15,1.150050824,-5.08E-05,57.81602164
2.0001e+05 sec,1.15,1.150024967,-2.50E-05,57.81998577
2.0001e+05 sec,1.15,1.150008455,-8.46E-06,57.82251707
2.0003e+05 sec,1.15,1.150006542,-6.54E-06,57.82281038
2.0004e+05 sec,1.15,1.150016626,-1.66E-05,57.8212644
2.0005e+05 sec,1.15,1.150047236,-4.72E-05,57.81657168
2.0006e+05 sec,1.15,1.150041196,-4.12E-05,57.81749775
2.0007e+05 sec,1.15,1.150013849,-1.38E-05,57.82169025
2.0008e+05 sec,1.15,1.150006116,-6.12E-06,57.82287578
2.001e+05 sec,1.15,1.150009238,-9.24E-06,57.82239709
2.0011e+05 sec,1.15,1.150031452,-3.15E-05,57.81899151
2.0012e+05 sec,1.15,1.150014393,-1.44E-05,57.82160682
2.0013e+05 sec,1.15,1.150006586,-6.59E-06,57.82280362
2.0014e+05 sec,1.15,1.150009421,-9.42E-06,57.82236909
2.0016e+05 sec,1.15,1.150029474,-2.95E-05,57.81929477
2.0017e+05 sec,1.15,1.150050824,-5.08E-05,57.81602164
2.0018e+05 sec,1.15,1.150024967,-2.50E-05,57.81998577
2.0019e+05 sec,1.15,1.150008455,-8.46E-06,57.82251707
2.002e+05 sec,1.15,1.150006542,-6.54E-06,57.82281038
2.0022e+05 sec,1.15,1.150016626,-1.66E-05,57.8212644
2.0023e+05 sec,1.15,1.150047236,-4.72E-05,57.81657168
